Figure,Repetition,Seed,DistributionSeed,p,Method,Epsilon,Accuracy,Unfairness,RuntimeSeconds
2,20,200781,200777,0.75,Our Eps-Fair,0.1,0.808,0.12529250117000468,0.42168840000522323
2,20,200781,200777,0.75,Our Eps-Fair,0.15,0.849,0.16129264517058067,0.2696624999807682
2,20,200781,200777,0.75,Our Eps-Fair,0.2,0.867,0.20726482905931623,0.11718579998705536
2,20,200782,200777,0.8,Unfair,,0.881,0.24690221199079174,0.031088999996427447
2,20,200782,200777,0.8,Our Eps-Fair,0.0,0.674,0.025963367030327283,0.20492630000808276
2,20,200782,200777,0.8,Our Eps-Fair,0.05,0.734,0.054569112200980874,0.2503124999930151
2,20,200782,200777,0.8,Our Eps-Fair,0.1,0.797,0.11065959363427084,0.177034000022104
2,20,200782,200777,0.8,Our Eps-Fair,0.15,0.856,0.17177459713742368,0.2642315999837592
2,20,200782,200777,0.8,Our Eps-Fair,0.2,0.887,0.2231007907116405,0.29398590000346303
2,20,200783,200777,0.9,Unfair,,0.895,0.3422896681994085,0.037621600000420585
2,20,200783,200777,0.9,Our Eps-Fair,0.0,0.551,0.06447920793664133,0.2716013000172097
2,20,200783,200777,0.9,Our Eps-Fair,0.05,0.631,0.07699726667707169,0.2630393000144977
2,20,200783,200777,0.9,Our Eps-Fair,0.1,0.732,0.1509010361014731,0.26574789997539483
2,20,200783,200777,0.9,Our Eps-Fair,0.15,0.788,0.21066596232576565,0.32892810000339523
2,20,200783,200777,0.9,Our Eps-Fair,0.2,0.849,0.2566442158004474,0.21615500000189058
2,20,200784,200777,0.99,Unfair,,0.946,0.3757115749525617,0.0297355999937281
2,20,200784,200777,0.99,Our Eps-Fair,0.0,0.526,0.0728444143121342,0.25797860001330264
2,20,200784,200777,0.99,Our Eps-Fair,0.05,0.596,0.1135912320326071,0.24790149999898858
2,20,200784,200777,0.99,Our Eps-Fair,0.1,0.666,0.1502942580564927,0.21619170001940802
2,20,200784,200777,0.99,Our Eps-Fair,0.15,0.736,0.1834188493647476,0.38915000000270084
2,20,200784,200777,0.99,Our Eps-Fair,0.2,0.802,0.23513766142070278,0.34631640001316555
2,21,210778,210777,0.5,Unfair,,0.867,0.05333781550270329,0.030973699991591275
2,21,210778,210777,0.5,Our Eps-Fair,0.0,0.859,0.045510026852996835,0.16769650002242997
2,21,210778,210777,0.5,Our Eps-Fair,0.05,0.864,0.051468910952901195,0.011296700016828254
2,21,210778,210777,0.5,Our Eps-Fair,0.1,0.867,0.049423921177850064,0.008952600008342415
2,21,210778,210777,0.5,Our Eps-Fair,0.15,0.866,0.05138086834027668,0.008904200018150732
2,21,210778,210777,0.5,Our Eps-Fair,0.2,0.863,0.051468910952901195,0.009522599983029068
2,21,210779,210777,0.6,Unfair,,0.866,0.08094386499753953,0.03469080000650138
2,21,210779,210777,0.6,Our Eps-Fair,0.0,0.852,0.05485475153130015,0.17455920000793412
2,21,210779,210777,0.6,Our Eps-Fair,0.05,0.868,0.08697304671715658,0.18233320000581443
2,21,210779,210777,0.6,Our Eps-Fair,0.1,0.867,0.08488863817308193,0.019197999994503334
2,21,210779,210777,0.6,Our Eps-Fair,0.15,0.867,0.08094386499753953,0.0083429999940563
2,21,210779,210777,0.6,Our Eps-Fair,0.2,0.869,0.08291625158531074,0.012363000016193837
2,21,210780,210777,0.7,Unfair,,0.852,0.14199114760407983,0.039861800003563985
2,21,210780,210777,0.7,Our Eps-Fair,0.0,0.744,0.054365257553403046,0.16921910000382923
2,21,210780,210777,0.7,Our Eps-Fair,0.05,0.785,0.061982808390531774,0.1703286000119988
2,21,210780,210777,0.7,Our Eps-Fair,0.1,0.825,0.11468022323433191,0.1986410999961663
2,21,210780,210777,0.7,Our Eps-Fair,0.15,0.848,0.14389954455064471,0.09694849999505095
2,21,210780,210777,0.7,Our Eps-Fair,0.2,0.849,0.14008275065751494,0.00823330000275746
2,21,210781,210777,0.75,Unfair,,0.874,0.23534212705690316,0.02969869997468777
2,21,210781,210777,0.75,Our Eps-Fair,0.0,0.73,0.07913951134422345,0.18864329997450113
2,21,210781,210777,0.75,Our Eps-Fair,0.05,0.808,0.14715284195702355,0.216944899992086
2,21,210781,210777,0.75,Our Eps-Fair,0.1,0.845,0.1789910822521214,0.2859873000124935
2,21,210781,210777,0.75,Our Eps-Fair,0.15,0.87,0.22091529939868215,0.2529503999976441
2,21,210781,210777,0.75,Our Eps-Fair,0.2,0.88,0.231341342903209,0.13322659998084418
2,21,210782,210777,0.8,Unfair,,0.868,0.27927134420978883,0.03122619999339804
2,21,210782,210777,0.8,Our Eps-Fair,0.0,0.705,0.059233309978981075,0.24646409999695607
2,21,210782,210777,0.8,Our Eps-Fair,0.05,0.764,0.10485436893203885,0.20558700000401586
2,21,210782,210777,0.8,Our Eps-Fair,0.1,0.82,0.16110499449504553,0.22074020002037287
2,21,210782,210777,0.8,Our Eps-Fair,0.15,0.859,0.2150935842258032,0.3377494000014849
2,21,210782,210777,0.8,Our Eps-Fair,0.2,0.883,0.26507857071364227,0.272465900023235
2,21,210783,210777,0.9,Unfair,,0.883,0.3512252229135929,0.02908670000033453
2,21,210783,210777,0.9,Our Eps-Fair,0.0,0.614,0.07566232599910194,0.3071903999953065
2,21,210783,210777,0.9,Our Eps-Fair,0.05,0.667,0.12147988966578997,0.26242199999978766
2,21,210783,210777,0.9,Our Eps-Fair,0.1,0.722,0.16367310282891778,0.19550259999232367
2,21,210783,210777,0.9,Our Eps-Fair,0.15,0.78,0.2220957085124126,0.28654160001315176
2,21,210783,210777,0.9,Our Eps-Fair,0.2,0.82,0.24366540509333506,0.22264809999614954
2,21,210784,210777,0.99,Unfair,,0.92,0.3592814371257485,0.031931000004988164
2,21,210784,210777,0.99,Our Eps-Fair,0.0,0.511,0.06132424529698119,0.31882029998814687
2,21,210784,210777,0.99,Our Eps-Fair,0.05,0.573,0.12466449865799464,0.24734309999621473
2,21,210784,210777,0.99,Our Eps-Fair,0.1,0.646,0.1586446345785383,0.22336400000494905
2,21,210784,210777,0.99,Our Eps-Fair,0.15,0.71,0.1926647706590826,0.20518829999491572
2,21,210784,210777,0.99,Our Eps-Fair,0.2,0.788,0.2413809655238621,0.27811559999827296
2,22,220778,220777,0.5,Unfair,,0.868,0.05041239960140706,0.030505299975629896
2,22,220778,220777,0.5,Our Eps-Fair,0.0,0.859,0.03174336378807341,0.1921427000197582
2,22,220778,220777,0.5,Our Eps-Fair,0.05,0.872,0.04641046266392934,0.05953079997561872
2,22,220778,220777,0.5,Our Eps-Fair,0.1,0.869,0.05050044221403158,0.010050799988675863
2,22,220778,220777,0.5,Our Eps-Fair,0.15,0.868,0.048367409826355956,0.00887339998735115
2,22,220778,220777,0.5,Our Eps-Fair,0.2,0.871,0.05041239960140706,0.008616900013294071
2,22,220779,220777,0.6,Unfair,,0.855,0.07573890640252195,0.0315106000052765
2,22,220779,220777,0.6,Our Eps-Fair,0.0,0.811,0.08654846297866894,0.1701558000058867
2,22,220779,220777,0.6,Our Eps-Fair,0.05,0.845,0.08166776015746266,0.18085899998550303
2,22,220779,220777,0.6,Our Eps-Fair,0.1,0.857,0.07573890640252195,0.050605099997483194
2,22,220779,220777,0.6,Our Eps-Fair,0.15,0.854,0.07573890640252195,0.013389800005825236
2,22,220779,220777,0.6,Our Eps-Fair,0.2,0.854,0.07573890640252195,0.009675499983131886
2,22,220780,220777,0.7,Unfair,,0.87,0.18555855585558556,0.03335729998070747
2,22,220780,220777,0.7,Our Eps-Fair,0.0,0.751,0.04332433243324332,0.24637380000785924
2,22,220780,220777,0.7,Our Eps-Fair,0.05,0.812,0.09244924492449244,0.21176590002141893
2,22,220780,220777,0.7,Our Eps-Fair,0.1,0.855,0.15355535553555352,0.18035239999881014
2,22,220780,220777,0.7,Our Eps-Fair,0.15,0.867,0.18559855985598558,0.16183639998780563
2,22,220780,220777,0.7,Our Eps-Fair,0.2,0.869,0.18559855985598558,0.00938010000390932
2,22,220781,220777,0.75,Unfair,,0.866,0.20854448649688886,0.031842099997447804
2,22,220781,220777,0.75,Our Eps-Fair,0.0,0.715,0.0667618192315094,0.2143610000202898
2,22,220781,220777,0.75,Our Eps-Fair,0.05,0.782,0.0831195073449227,0.25133880000794306
2,22,220781,220777,0.75,Our Eps-Fair,0.1,0.838,0.1442523574315222,0.24351020000176504
2,22,220781,220777,0.75,Our Eps-Fair,0.15,0.865,0.1669767143498621,0.30528770000091754
2,22,220781,220777,0.75,Our Eps-Fair,0.2,0.869,0.20305984989415615,0.21176800000830553
2,22,220782,220777,0.8,Unfair,,0.862,0.2782581556424282,0.03184959999634884
2,22,220782,220777,0.8,Our Eps-Fair,0.0,0.683,0.04541471436745506,0.24456130000180565
2,22,220782,220777,0.8,Our Eps-Fair,0.05,0.744,0.08535565523229525,0.25472669998998754
2,22,220782,220777,0.8,Our Eps-Fair,0.1,0.786,0.1431223716484141,0.23033220000797883
2,22,220782,220777,0.8,Our Eps-Fair,0.15,0.838,0.18320735918437575,0.2750745000084862
2,22,220782,220777,0.8,Our Eps-Fair,0.2,0.877,0.22798986871746446,0.22211800000513904
2,22,220783,220777,0.9,Unfair,,0.87,0.3420715703220024,0.028512699995189905
2,22,220783,220777,0.9,Our Eps-Fair,0.0,0.573,0.04385122591383393,0.23985450001782738
2,22,220783,220777,0.9,Our Eps-Fair,0.05,0.612,0.07928429677997567,0.24115960000199266
2,22,220783,220777,0.9,Our Eps-Fair,0.1,0.696,0.15695217975801806,0.23175850001280196
2,22,220783,220777,0.9,Our Eps-Fair,0.15,0.77,0.21893604762819285,0.1962993000051938
2,22,220783,220777,0.9,Our Eps-Fair,0.2,0.827,0.2686607771589527,0.31726459998753853
2,22,220784,220777,0.99,Unfair,,0.92,0.3531746031746032,0.02641269998275675
2,22,220784,220777,0.99,Our Eps-Fair,0.0,0.491,0.0419226830517153,0.324774000007892
2,22,220784,220777,0.99,Our Eps-Fair,0.05,0.606,0.08058115719406041,0.23465730002499186
2,22,220784,220777,0.99,Our Eps-Fair,0.1,0.661,0.13245647721454173,0.3193553000164684
2,22,220784,220777,0.99,Our Eps-Fair,0.15,0.74,0.18519585253456222,0.4263494000188075
2,22,220784,220777,0.99,Our Eps-Fair,0.2,0.803,0.26126472094214026,0.2514175999967847
2,23,230778,230777,0.5,Unfair,,0.849,0.0333569222851261,0.0345114000083413
2,23,230778,230777,0.5,Our Eps-Fair,0.0,0.847,0.07015568708183223,0.26125239999964833
2,23,230778,230777,0.5,Our Eps-Fair,0.05,0.848,0.0333569222851261,0.014011099992785603
2,23,230778,230777,0.5,Our Eps-Fair,0.1,0.848,0.03522259392691715,0.015513499994995072
2,23,230778,230777,0.5,Our Eps-Fair,0.15,0.85,0.0333569222851261,0.014414200006285682
2,23,230778,230777,0.5,Our Eps-Fair,0.2,0.85,0.03522259392691715,0.014630100020440295
2,23,230779,230777,0.6,Unfair,,0.869,0.087425135326524,0.038812899991171435
2,23,230779,230777,0.6,Our Eps-Fair,0.0,0.832,0.04961372428996083,0.4913127000036184
2,23,230779,230777,0.6,Our Eps-Fair,0.05,0.864,0.0873691243483723,0.1354717000212986
2,23,230779,230777,0.6,Our Eps-Fair,0.1,0.866,0.08534072678244937,0.00915769999846816
2,23,230779,230777,0.6,Our Eps-Fair,0.15,0.867,0.08939752191429522,0.011780399974668398
2,23,230779,230777,0.6,Our Eps-Fair,0.2,0.867,0.08939752191429522,0.008720900019397959
2,23,230780,230777,0.7,Unfair,,0.862,0.17342047406802263,0.032990100007737055
2,23,230780,230777,0.7,Our Eps-Fair,0.0,0.722,0.09946698383331132,0.21638239998719655
2,23,230780,230777,0.7,Our Eps-Fair,0.05,0.79,0.09237478525175101,0.21431529999244958
2,23,230780,230777,0.7,Our Eps-Fair,0.1,0.831,0.13242107876705472,0.18431350000901148
2,23,230780,230777,0.7,Our Eps-Fair,0.15,0.859,0.16347697938817274,0.17108449997613207
2,23,230780,230777,0.7,Our Eps-Fair,0.2,0.861,0.16941584471649226,0.008613400015747175
2,23,230781,230777,0.75,Unfair,,0.88,0.21946490732617902,0.03131330001633614
2,23,230781,230777,0.75,Our Eps-Fair,0.0,0.716,0.030111480978533,0.20500580000225455
2,23,230781,230777,0.75,Our Eps-Fair,0.05,0.769,0.07556111024319118,0.17044149999856018
2,23,230781,230777,0.75,Our Eps-Fair,0.1,0.822,0.12356242414045882,0.1948266999970656
2,23,230781,230777,0.75,Our Eps-Fair,0.15,0.875,0.19105187891315056,0.2189160999841988
2,23,230781,230777,0.75,Our Eps-Fair,0.2,0.881,0.21753812505257594,0.05063710000831634
2,23,230782,230777,0.8,Unfair,,0.875,0.2546402969790067,0.03077290000510402
2,23,230782,230777,0.8,Our Eps-Fair,0.0,0.668,0.043458781362007176,0.21616109999013133
2,23,230782,230777,0.8,Our Eps-Fair,0.05,0.716,0.08138120839733742,0.2622063999879174
2,23,230782,230777,0.8,Our Eps-Fair,0.1,0.784,0.14138504864311316,0.11179979998269118
2,23,230782,230777,0.8,Our Eps-Fair,0.15,0.831,0.18068356374807987,0.2215960999892559
2,23,230782,230777,0.8,Our Eps-Fair,0.2,0.856,0.22667050691244237,0.1911058999830857
2,23,230783,230777,0.9,Unfair,,0.878,0.3239007679716983,0.030381399992620572
2,23,230783,230777,0.9,Our Eps-Fair,0.0,0.594,0.0504804325293442,0.2580515000154264
2,23,230783,230777,0.9,Our Eps-Fair,0.05,0.661,0.08255195514629082,0.3263917999865953
2,23,230783,230777,0.9,Our Eps-Fair,0.1,0.736,0.12717355199916758,0.34444990000338294
2,23,230783,230777,0.9,Our Eps-Fair,0.15,0.803,0.19138062822406043,0.30657799998880364
2,23,230783,230777,0.9,Our Eps-Fair,0.2,0.851,0.241889074311967,0.27095969999209046
2,23,230784,230777,0.99,Unfair,,0.919,0.3576923076923077,0.03063360002124682
2,23,230784,230777,0.99,Our Eps-Fair,0.0,0.488,0.03525641025641024,0.276289600005839
2,23,230784,230777,0.99,Our Eps-Fair,0.05,0.571,0.06618589743589744,0.2510857000015676
2,23,230784,230777,0.99,Our Eps-Fair,0.1,0.636,0.11586538461538462,0.28279520000796765
2,23,230784,230777,0.99,Our Eps-Fair,0.15,0.701,0.1753205128205128,0.30138479999732226
2,23,230784,230777,0.99,Our Eps-Fair,0.2,0.778,0.22243589743589742,0.23343359999125823
2,24,240778,240777,0.5,Unfair,,0.834,0.02405415786441331,0.03003980001085438
2,24,240778,240777,0.5,Our Eps-Fair,0.0,0.831,0.07241853914602137,0.4009102999989409
2,24,240778,240777,0.5,Our Eps-Fair,0.05,0.834,0.026566801101081894,0.009863700019195676
2,24,240778,240777,0.5,Our Eps-Fair,0.1,0.834,0.02405415786441331,0.007525599998189136
2,24,240778,240777,0.5,Our Eps-Fair,0.15,0.838,0.026022661801421182,0.00947049999376759
2,24,240778,240777,0.5,Our Eps-Fair,0.2,0.836,0.0265027847128865,0.008389499998884276
2,24,240779,240777,0.6,Unfair,,0.875,0.06906147229951937,0.03173460002290085
2,24,240779,240777,0.6,Our Eps-Fair,0.0,0.858,0.034203478170085816,0.24768299999414012
2,24,240779,240777,0.6,Our Eps-Fair,0.05,0.87,0.06316279779472292,0.16130010000779293
2,24,240779,240777,0.6,Our Eps-Fair,0.1,0.877,0.0714787643702392,0.012291799997910857
2,24,240779,240777,0.6,Our Eps-Fair,0.15,0.874,0.06906147229951937,0.009418999979970977
2,24,240779,240777,0.6,Our Eps-Fair,0.2,0.876,0.06959552519886442,0.00809990000561811
2,24,240780,240777,0.7,Unfair,,0.869,0.18245237026108155,0.03239819998270832
2,24,240780,240777,0.7,Our Eps-Fair,0.0,0.746,0.03346911283597409,0.23257829999784008
2,24,240780,240777,0.7,Our Eps-Fair,0.05,0.799,0.08462698056321766,0.2139037000015378
2,24,240780,240777,0.7,Our Eps-Fair,0.1,0.858,0.1512605042016807,0.23323620000155643
2,24,240780,240777,0.7,Our Eps-Fair,0.15,0.873,0.1803515299249471,0.1378258999902755
2,24,240780,240777,0.7,Our Eps-Fair,0.2,0.868,0.18245237026108155,0.007842499995604157
2,24,240781,240777,0.75,Unfair,,0.862,0.2219439899836394,0.03013869997812435
2,24,240781,240777,0.75,Our Eps-Fair,0.0,0.725,0.0442455928413423,0.35189160000300035
2,24,240781,240777,0.75,Our Eps-Fair,0.05,0.798,0.10407974687088736,0.25788779999129474
2,24,240781,240777,0.75,Our Eps-Fair,0.1,0.843,0.15603361721021958,0.24962990000494756
2,24,240781,240777,0.75,Our Eps-Fair,0.15,0.867,0.19409498741954712,0.1411225999763701
2,24,240781,240777,0.75,Our Eps-Fair,0.2,0.867,0.2199559184130629,0.07132570000248961
2,24,240782,240777,0.8,Unfair,,0.865,0.27775172264511705,0.03334449999965727
2,24,240782,240777,0.8,Our Eps-Fair,0.0,0.681,0.08153653130023128,0.20375429998966865
2,24,240782,240777,0.8,Our Eps-Fair,0.05,0.747,0.11606960328054163,0.23239160000230186
2,24,240782,240777,0.8,Our Eps-Fair,0.1,0.809,0.18303931118246208,0.2138445999880787
2,24,240782,240777,0.8,Our Eps-Fair,0.15,0.848,0.21985320939107153,0.21481289999792352
2,24,240782,240777,0.8,Our Eps-Fair,0.2,0.87,0.2607437337405951,0.20083159999921918
2,24,240783,240777,0.9,Unfair,,0.859,0.35118047218887555,0.02988270000787452
2,24,240783,240777,0.9,Our Eps-Fair,0.0,0.596,0.019167667066826738,0.21749089998775162
2,24,240783,240777,0.9,Our Eps-Fair,0.05,0.656,0.058703481392557016,0.20387520000804216
2,24,240783,240777,0.9,Our Eps-Fair,0.1,0.716,0.10264105642256902,0.2743725999898743
2,24,240783,240777,0.9,Our Eps-Fair,0.15,0.78,0.1565826330532213,0.27588150001247413
2,24,240783,240777,0.9,Our Eps-Fair,0.2,0.831,0.21876750700280115,0.23059900000225753
2,24,240784,240777,0.99,Unfair,,0.931,0.37373737373737376,0.03838650000398047
2,24,240784,240777,0.99,Our Eps-Fair,0.0,0.523,0.055405540554055416,0.2986036000074819
2,24,240784,240777,0.99,Our Eps-Fair,0.05,0.592,0.07692769276927693,0.27526910000597127
2,24,240784,240777,0.99,Our Eps-Fair,0.1,0.677,0.15293529352935295,0.2909267999930307
2,24,240784,240777,0.99,Our Eps-Fair,0.15,0.735,0.2047804780478048,0.28177250002045184
2,24,240784,240777,0.99,Our Eps-Fair,0.2,0.798,0.24794479447944795,0.23882089997641742
2,25,250778,250777,0.5,Unfair,,0.857,0.04080298149403663,0.03921250000712462
2,25,250778,250777,0.5,Our Eps-Fair,0.0,0.855,0.020744490935568127,0.27797220001230016
2,25,250778,250777,0.5,Our Eps-Fair,0.05,0.856,0.03890544828720549,0.009634000016376376
2,25,250778,250777,0.5,Our Eps-Fair,0.1,0.857,0.04080298149403663,0.008106699999189004
2,25,250778,250777,0.5,Our Eps-Fair,0.15,0.856,0.03890544828720549,0.009627599996747449
2,25,250778,250777,0.5,Our Eps-Fair,0.2,0.857,0.03890544828720549,0.009121499984757975
2,25,250779,250777,0.6,Unfair,,0.86,0.0942877385112336,0.030432500003371388
2,25,250779,250777,0.6,Our Eps-Fair,0.0,0.812,0.04271287390275827,0.2911319999839179
2,25,250779,250777,0.6,Our Eps-Fair,0.05,0.851,0.06577646489026581,0.27852759999223053
2,25,250779,250777,0.6,Our Eps-Fair,0.1,0.863,0.09439180886279122,0.009042699995916337
2,25,250779,250777,0.6,Our Eps-Fair,0.15,0.86,0.0924424911239998,0.01252710001426749
2,25,250779,250777,0.6,Our Eps-Fair,0.2,0.863,0.09028503268209309,0.00963190000038594
2,25,250780,250777,0.7,Unfair,,0.869,0.16408762861852105,0.034165200020652264
2,25,250780,250777,0.7,Our Eps-Fair,0.0,0.732,0.05589604903106046,0.22700479999184608
2,25,250780,250777,0.7,Our Eps-Fair,0.05,0.795,0.03589316861628075,0.30012559998431243
2,25,250780,250777,0.7,Our Eps-Fair,0.1,0.841,0.09395752988430335,0.285059599991655
2,25,250780,250777,0.7,Our Eps-Fair,0.15,0.866,0.14201244979277017,0.08286439999938011
2,25,250780,250777,0.7,Our Eps-Fair,0.2,0.872,0.16206333712054535,0.011471099976915866
2,25,250781,250777,0.75,Unfair,,0.865,0.1884970209494522,0.0353705000015907
2,25,250781,250777,0.75,Our Eps-Fair,0.0,0.743,0.03634121340252419,0.4299304000160191
2,25,250781,250777,0.75,Our Eps-Fair,0.05,0.78,0.07031199948747519,0.32212430000072345
2,25,250781,250777,0.75,Our Eps-Fair,0.1,0.831,0.11836120187071562,0.48062109999591485
2,25,250781,250777,0.75,Our Eps-Fair,0.15,0.87,0.1584022038567493,0.27168959999107756
2,25,250781,250777,0.75,Our Eps-Fair,0.2,0.872,0.17867896726247676,0.13309729998582043
2,25,250782,250777,0.8,Unfair,,0.853,0.28921764734121713,0.029782300000078976
2,25,250782,250777,0.8,Our Eps-Fair,0.0,0.649,0.04195004080587603,0.1900727000029292
2,25,250782,250777,0.8,Our Eps-Fair,0.05,0.716,0.06216095117696946,0.17921939998632297
2,25,250782,250777,0.8,Our Eps-Fair,0.1,0.789,0.13812388984013696,0.25428959997952916
2,25,250782,250777,0.8,Our Eps-Fair,0.15,0.842,0.19022739274455522,0.32139620001544245
2,25,250782,250777,0.8,Our Eps-Fair,0.2,0.856,0.2481637355779232,0.14794170000823215
2,25,250783,250777,0.9,Unfair,,0.867,0.32116376047011885,0.034209300007205456
2,25,250783,250777,0.9,Our Eps-Fair,0.0,0.573,0.04458037406014287,0.20505789999151602
2,25,250783,250777,0.9,Our Eps-Fair,0.05,0.64,0.057491017028589275,0.19663399999262765
2,25,250783,250777,0.9,Our Eps-Fair,0.1,0.704,0.1164120990710586,0.2646637999860104
2,25,250783,250777,0.9,Our Eps-Fair,0.15,0.772,0.17479240022592624,0.23959539999486879
2,25,250783,250777,0.9,Our Eps-Fair,0.2,0.831,0.2234706916787842,0.21663049998460338
2,25,250784,250777,0.99,Unfair,,0.913,0.378974094052725,0.03140410000924021
2,25,250784,250777,0.99,Our Eps-Fair,0.0,0.501,0.08752517910704774,0.3166057000053115
2,25,250784,250777,0.99,Our Eps-Fair,0.05,0.577,0.0982655950278522,0.21460080001270398
2,25,250784,250777,0.99,Our Eps-Fair,0.1,0.636,0.13596918037251063,0.269630299997516
2,25,250784,250777,0.99,Our Eps-Fair,0.15,0.706,0.18514202417995201,0.30045769998105243
2,25,250784,250777,0.99,Our Eps-Fair,0.2,0.771,0.23363408099763325,0.26938079998944886
2,26,260778,260777,0.5,Unfair,,0.885,0.034973989595838334,0.03426949999993667
2,26,260778,260777,0.5,Our Eps-Fair,0.0,0.881,0.04877951180472187,0.2679411999997683
2,26,260778,260777,0.5,Our Eps-Fair,0.05,0.886,0.03685474189675869,0.009782300010556355
2,26,260778,260777,0.5,Our Eps-Fair,0.1,0.886,0.0388955582232893,0.00981399999000132
2,26,260778,260777,0.5,Our Eps-Fair,0.15,0.885,0.0388155262104842,0.009349899977678433
2,26,260778,260777,0.5,Our Eps-Fair,0.2,0.885,0.0388955582232893,0.011471799982246011
2,26,260779,260777,0.6,Unfair,,0.879,0.07945144100750509,0.032470199977979064
2,26,260779,260777,0.6,Our Eps-Fair,0.0,0.839,0.04431038069482007,0.17117119999602437
2,26,260779,260777,0.6,Our Eps-Fair,0.05,0.866,0.06934598582195836,0.2207975999917835
2,26,260779,260777,0.6,Our Eps-Fair,0.1,0.877,0.07946744331183689,0.11975839998922311
2,26,260779,260777,0.6,Our Eps-Fair,0.15,0.875,0.07941943639884143,0.010338399995816872
2,26,260779,260777,0.6,Our Eps-Fair,0.2,0.876,0.07946744331183689,0.012166000000433996
2,26,260780,260777,0.7,Unfair,,0.863,0.1678775308800462,0.03037580000818707
2,26,260780,260777,0.7,Our Eps-Fair,0.0,0.748,0.03402722338338596,0.22648720000870526
2,26,260780,260777,0.7,Our Eps-Fair,0.05,0.791,0.07772263921595371,0.17708749999292195
2,26,260780,260777,0.7,Our Eps-Fair,0.1,0.828,0.13475293957179135,0.2638937000010628
2,26,260780,260777,0.7,Our Eps-Fair,0.15,0.865,0.16007076635469028,0.10067470002104528
2,26,260780,260777,0.7,Our Eps-Fair,0.2,0.863,0.16977506408687731,0.008983400010038167
2,26,260781,260777,0.75,Unfair,,0.856,0.21496149614961496,0.03301320000900887
2,26,260781,260777,0.75,Our Eps-Fair,0.0,0.677,0.04702470247024701,0.24303839998901822
2,26,260781,260777,0.75,Our Eps-Fair,0.05,0.756,0.0793879387938794,0.31275700000696816
2,26,260781,260777,0.75,Our Eps-Fair,0.1,0.818,0.17123712371237124,0.22041140001965687
2,26,260781,260777,0.75,Our Eps-Fair,0.15,0.862,0.2188818881888189,0.30099889999837615
2,26,260781,260777,0.75,Our Eps-Fair,0.2,0.852,0.23084308430843087,0.1783527000225149
2,26,260782,260777,0.8,Unfair,,0.853,0.26342868820599535,0.02990930000669323
2,26,260782,260777,0.8,Our Eps-Fair,0.0,0.694,0.0578219980044799,0.1975393000175245
2,26,260782,260777,0.8,Our Eps-Fair,0.05,0.749,0.09597329689572405,0.2684645000263117
2,26,260782,260777,0.8,Our Eps-Fair,0.1,0.79,0.13902924759275365,0.1922537999926135
2,26,260782,260777,0.8,Our Eps-Fair,0.15,0.831,0.1736903898476913,0.3387823999801185
2,26,260782,260777,0.8,Our Eps-Fair,0.2,0.86,0.21741952804747575,0.18103700000210665
2,26,260783,260777,0.9,Unfair,,0.878,0.3324474897540984,0.02888379999785684
2,26,260783,260777,0.9,Our Eps-Fair,0.0,0.611,0.04706711065573771,0.3252500999951735
2,26,260783,260777,0.9,Our Eps-Fair,0.05,0.679,0.11456198770491804,0.290900199994212
2,26,260783,260777,0.9,Our Eps-Fair,0.1,0.745,0.17177894467213115,0.26462040000478737
2,26,260783,260777,0.9,Our Eps-Fair,0.15,0.797,0.20584656762295084,0.4298570999817457
2,26,260783,260777,0.9,Our Eps-Fair,0.2,0.848,0.25172899590163933,0.31678850000025705
2,26,260784,260777,0.99,Unfair,,0.925,0.36182902584493043,0.026344899990363047
2,26,260784,260777,0.99,Our Eps-Fair,0.0,0.504,0.07569472501010037,0.37324280000757426
2,26,260784,260777,0.99,Our Eps-Fair,0.05,0.583,0.11186402710497577,0.4549080999859143
2,26,260784,260777,0.99,Our Eps-Fair,0.1,0.66,0.15591361289006406,0.39933310000924394
2,26,260784,260777,0.99,Our Eps-Fair,0.15,0.73,0.19598705553399923,0.30654130000039004
2,26,260784,260777,0.99,Our Eps-Fair,0.2,0.79,0.23978863239076606,0.2616645000234712
2,27,270778,270777,0.5,Unfair,,0.844,0.04463770901403036,0.03362319999723695
2,27,270778,270777,0.5,Our Eps-Fair,0.0,0.845,0.0737875584598629,0.2508723000064492
2,27,270778,270777,0.5,Our Eps-Fair,0.05,0.846,0.04463770901403036,0.012054999999236315
2,27,270778,270777,0.5,Our Eps-Fair,0.1,0.843,0.04463770901403036,0.008244500000728294
2,27,270778,270777,0.5,Our Eps-Fair,0.15,0.845,0.04463770901403036,0.0087399999902118
2,27,270778,270777,0.5,Our Eps-Fair,0.2,0.845,0.04269972451790632,0.009690600010799244
2,27,270779,270777,0.6,Unfair,,0.851,0.1027627937896208,0.03374549999716692
2,27,270779,270777,0.6,Our Eps-Fair,0.0,0.819,0.08246733223606487,0.21854080000775866
2,27,270779,270777,0.6,Our Eps-Fair,0.05,0.84,0.11070797842305707,0.03290540000307374
2,27,270779,270777,0.6,Our Eps-Fair,0.1,0.85,0.1027627937896208,0.02064329999848269
2,27,270779,270777,0.6,Our Eps-Fair,0.15,0.853,0.1027627937896208,0.008493600005749613
2,27,270779,270777,0.6,Our Eps-Fair,0.2,0.854,0.10469702976640996,0.009668300015619025
2,27,270780,270777,0.7,Unfair,,0.832,0.1821241480876744,0.031163000006927177
